ts_code,display_name,tushare_name,fullname,market,publisher,index_type,category,list_date,exp_date,observation_start_date,first_data_trade_date_all,continuity_start_floor,first_data_trade_date_for_continuity,last_data_trade_date,as_of_trade_date,observed_trade_days,expected_trade_days,missing_trade_days,first_missing_trade_date,last_missing_trade_date
399750.SZ,深主板50,深主板50,深证主板50指数,SZSE,深圳证券交易所,,规模指数,2023-11-15,,2000-01-01,2023-11-15,2023-11-15,2023-11-15,2026-05-22,2026-05-22,608,608,0,,
CN2019.SZ,创业200R,创业200R,创业板中盘200全收益指数,SZSE,深圳证券交易所,,规模指数,2023-11-15,,2000-01-01,2023-11-15,2023-11-15,2023-11-15,2026-05-22,2026-05-22,608,608,0,,
CN2020.SZ,创业小盘R,创业小盘R,创业板小盘300全收益指数,SZSE,深圳证券交易所,,规模指数,2023-11-15,,2000-01-01,2023-11-15,2023-11-15,2023-11-15,2026-05-22,2026-05-22,608,608,0,,
CN2750.SZ,深主板50R,深主板50R,深证主板50全收益指数,SZSE,深圳证券交易所,,规模指数,2023-11-15,,2000-01-01,2023-11-15,2023-11-15,2023-11-15,2026-05-22,2026-05-22,608,608,0,,
470062.CNI,深红利300R,深红利300R,深证红利300全收益指数,CNI,深圳证券交易所,,策略指数,2023-11-28,,2000-01-01,2019-07-01,2023-11-28,2023-11-28,2026-05-22,2026-05-22,599,599,0,,
470063.CNI,深证回购R,深证回购R,深证回购全收益指数,CNI,深圳证券交易所,,策略指数,2023-11-28,,2000-01-01,2019-07-01,2023-11-28,2023-11-28,2026-05-22,2026-05-22,599,599,0,,
970062.CNI,深红利300,深红利300,深证红利300指数,CNI,深圳证券交易所,,策略指数,2023-11-28,,2000-01-01,2019-07-01,2023-11-28,2023-11-28,2026-05-22,2026-05-22,599,599,0,,
970063.CNI,深证回购,深证回购,深证回购指数,CNI,深圳证券交易所,,策略指数,2023-11-28,,2000-01-01,2019-07-01,2023-11-28,2023-11-28,2026-05-22,2026-05-22,599,599,0,,
470057.CNI,深证民企50R,深证民企50R,深证民企50全收益指数,CNI,深圳证券交易所,,主题指数,2023-12-12,,2000-01-01,2019-07-01,2023-12-12,2023-12-12,2026-05-22,2026-05-22,589,589,0,,
470058.CNI,深证民企治理R,深证民企治理R,深证民企治理全收益指数,CNI,深圳证券交易所,,主题指数,2023-12-12,,2000-01-01,2019-07-01,2023-12-12,2023-12-12,2026-05-22,2026-05-22,589,589,0,,
470059.CNI,深证民企科技R,深证民企科技R,深证民企科技创新全收益指数,CNI,深圳证券交易所,,主题指数,2023-12-12,,2000-01-01,2019-07-01,2023-12-12,2023-12-12,2026-05-22,2026-05-22,589,589,0,,
970057.CNI,深证民企50,深证民企50,深证民企50指数,CNI,深圳证券交易所,,主题指数,2023-12-12,,2000-01-01,2019-07-01,2023-12-12,2023-12-12,2026-05-22,2026-05-22,589,589,0,,
970058.CNI,深证民企治理,深证民企治理,深证民企治理指数,CNI,深圳证券交易所,,主题指数,2023-12-12,,2000-01-01,2019-07-01,2023-12-12,2023-12-12,2026-05-22,2026-05-22,589,589,0,,
970059.CNI,深证民企科技,深证民企科技,深证民企科技创新指数,CNI,深圳证券交易所,,主题指数,2023-12-12,,2000-01-01,2019-07-01,2023-12-12,2023-12-12,2026-05-22,2026-05-22,589,589,0,,
470055.CNI,深证国企ESGR,深证国企ESGR,深证国企ESG全收益指数,CNI,深圳证券交易所,,主题指数,2023-12-22,,2000-01-01,2019-07-01,2023-12-22,2023-12-22,2026-05-22,2026-05-22,581,581,0,,
470056.CNI,深证民企ESGR,深证民企ESGR,深证民企ESG全收益指数,CNI,深圳证券交易所,,主题指数,2023-12-22,,2000-01-01,2019-07-01,2023-12-22,2023-12-22,2026-05-22,2026-05-22,581,581,0,,
470060.CNI,深证ESG成长R,深证ESG成长R,深证ESG成长全收益指数,CNI,深圳证券交易所,,策略指数,2023-12-22,,2000-01-01,2019-07-01,2023-12-22,2023-12-22,2026-05-22,2026-05-22,581,581,0,,
470061.CNI,深证ESG价值R,深证ESG价值R,深证ESG价值全收益指数,CNI,深圳证券交易所,,策略指数,2023-12-22,,2000-01-01,2019-07-01,2023-12-22,2023-12-22,2026-05-22,2026-05-22,581,581,0,,
970055.CNI,深证国企ESG,深证国企ESG,深证国企ESG指数,CNI,深圳证券交易所,,主题指数,2023-12-22,,2000-01-01,2019-07-01,2023-12-22,2023-12-22,2026-05-22,2026-05-22,581,581,0,,
970056.CNI,深证民企ESG,深证民企ESG,深证民企ESG指数,CNI,深圳证券交易所,,主题指数,2023-12-22,,2000-01-01,2019-07-01,2023-12-22,2023-12-22,2026-05-22,2026-05-22,581,581,0,,
970060.CNI,深证ESG成长,深证ESG成长,深证ESG成长指数,CNI,深圳证券交易所,,策略指数,2023-12-22,,2000-01-01,2019-07-01,2023-12-22,2023-12-22,2026-05-22,2026-05-22,581,581,0,,
970061.CNI,深证ESG价值,深证ESG价值,深证ESG价值指数,CNI,深圳证券交易所,,策略指数,2023-12-22,,2000-01-01,2019-07-01,2023-12-22,2023-12-22,2026-05-22,2026-05-22,581,581,0,,
930050.CSI,中证A50,中证A50,中证A50指数,CSI,中证指数有限公司,,规模指数,2024-01-02,,2000-01-01,2014-12-31,2024-01-02,2024-01-02,2026-05-22,2026-05-22,575,575,0,,
489016.CNI,红利价值R,红利价值R,新华中诚信红利价值全收益指数,CNI,新华指数、中诚信指数,,策略指数,2024-01-05,,2000-01-01,2024-01-05,2024-01-05,2024-01-05,2026-05-22,2026-05-22,572,572,0,,
989016.CNI,红利价值,红利价值,新华中诚信红利价值指数,CNI,新华指数、中诚信指数,,策略指数,2024-01-05,,2000-01-01,2024-01-05,2024-01-05,2024-01-05,2026-05-22,2026-05-22,572,572,0,,
931834.CSI,华福福建100,华福福建100,中证华福福建100指数,CSI,中证指数有限公司,,主题指数,2024-01-19,,2000-01-01,2017-12-29,2024-01-19,2024-01-19,2026-05-22,2026-05-22,562,562,0,,
470064.CNI,深证国企股东回报R,深证国企股东回报R,深证国企股东回报全收益指数,CNI,深圳证券交易所,,主题指数,2024-01-26,,2000-01-01,2019-07-01,2024-01-26,2024-01-26,2026-05-22,2026-05-22,557,557,0,,
470065.CNI,深证优质信披R,深证优质信披R,深证优质信披全收益指数,CNI,深圳证券交易所,,主题指数,2024-01-26,,2000-01-01,2019-07-01,2024-01-26,2024-01-26,2026-05-22,2026-05-22,557,557,0,,
970064.CNI,深证国企股东回报,深证国企股东回报,深证国企股东回报指数,CNI,深圳证券交易所,,主题指数,2024-01-26,,2000-01-01,2019-07-01,2024-01-26,2024-01-26,2026-05-22,2026-05-22,557,557,0,,
970065.CNI,深证优质信披,深证优质信披,深证优质信披指数,CNI,深圳证券交易所,,主题指数,2024-01-26,,2000-01-01,2019-07-01,2024-01-26,2024-01-26,2026-05-22,2026-05-22,557,557,0,,
000691.SH,科创ESG,科创ESG,上证科创板ESG指数,SSE,中证指数有限公司,,主题指数,2024-03-21,,2000-01-01,2024-03-20,2024-03-21,2024-03-21,2026-05-22,2026-05-22,524,524,0,,
932257.CSI,国新央企小盘,国新央企小盘,中证国新央企小盘指数,CSI,中证指数有限公司,,主题指数,2024-03-29,,2000-01-01,2016-12-30,2024-03-29,2024-03-29,2026-05-22,2026-05-22,518,518,0,,
932046.CSI,建行科技(长三角),建行科技(长三角),中证建行科技创新领先(长三角)指数,CSI,中证指数有限公司,,主题指数,2024-05-08,,2000-01-01,2019-12-31,2024-05-08,2024-05-08,2026-05-22,2026-05-22,495,495,0,,
931848.CSI,800红利低波,800红利低波,中证800红利低波动指数,CSI,中证指数有限公司,,策略指数,2024-05-21,,2000-01-01,2013-12-31,2024-05-21,2024-05-21,2026-05-22,2026-05-22,486,486,0,,
470071.CNI,深证民企成长R,深证民企成长R,深证民企成长全收益指数,CNI,深圳证券交易所,,主题指数,2024-06-21,,2000-01-01,2019-07-01,2024-06-21,2024-06-21,2026-05-22,2026-05-22,464,464,0,,
470072.CNI,深证民企价值R,深证民企价值R,深证民企价值全收益指数,CNI,深圳证券交易所,,主题指数,2024-06-21,,2000-01-01,2019-07-01,2024-06-21,2024-06-21,2026-05-22,2026-05-22,464,464,0,,
970071.CNI,深证民企成长,深证民企成长,深证民企成长指数,CNI,深圳证券交易所,,主题指数,2024-06-21,,2000-01-01,2019-07-01,2024-06-21,2024-06-21,2026-05-22,2026-05-22,464,464,0,,
970072.CNI,深证民企价值,深证民企价值,深证民企价值指数,CNI,深圳证券交易所,,主题指数,2024-06-21,,2000-01-01,2019-07-01,2024-06-21,2024-06-21,2026-05-22,2026-05-22,464,464,0,,
470069.CNI,深证绿色制造R,深证绿色制造R,深证绿色制造全收益指数,CNI,深圳证券交易所,,主题指数,2024-06-28,,2000-01-01,2019-07-01,2024-06-28,2024-06-28,2026-05-22,2026-05-22,459,459,0,,
470076.CNI,深证绿色化工R,深证绿色化工R,深证绿色化工全收益指数,CNI,深圳证券交易所,,主题指数,2024-06-28,,2000-01-01,2019-07-01,2024-06-28,2024-06-28,2026-05-22,2026-05-22,459,459,0,,
470077.CNI,深证绿色建材R,深证绿色建材R,深证绿色建材全收益指数,CNI,深圳证券交易所,,主题指数,2024-06-28,,2000-01-01,2019-07-01,2024-06-28,2024-06-28,2026-05-22,2026-05-22,459,459,0,,
932306.CSI,战略新兴100,战略新兴100,中证战略新兴产业100指数,CSI,中证指数有限公司,,主题指数,2024-06-28,,2000-01-01,2010-12-31,2024-06-28,2024-06-28,2026-05-22,2026-05-22,459,459,0,,
932308.CSI,红利200,红利200,中证红利200指数,CSI,中证指数有限公司,,策略指数,2024-06-28,,2000-01-01,2013-12-31,2024-06-28,2024-06-28,2026-05-22,2026-05-22,459,459,0,,
970069.CNI,深证绿色制造,深证绿色制造,深证绿色制造指数,CNI,深圳证券交易所,,主题指数,2024-06-28,,2000-01-01,2019-07-01,2024-06-28,2024-06-28,2026-05-22,2026-05-22,459,459,0,,
970076.CNI,深证绿色化工,深证绿色化工,深证绿色化工指数,CNI,深圳证券交易所,,主题指数,2024-06-28,,2000-01-01,2019-07-01,2024-06-28,2024-06-28,2026-05-22,2026-05-22,459,459,0,,
970077.CNI,深证绿色建材,深证绿色建材,深证绿色建材指数,CNI,深圳证券交易所,,主题指数,2024-06-28,,2000-01-01,2019-07-01,2024-06-28,2024-06-28,2026-05-22,2026-05-22,459,459,0,,
932266.CSI,国企战略新兴,国企战略新兴,中证诚通国企战略新兴产业指数,CSI,中证指数有限公司,,主题指数,2024-07-02,,2000-01-01,2016-12-30,2024-07-02,2024-07-02,2026-05-22,2026-05-22,457,457,0,,
932315.CSI,中证红利质量,中证红利质量,中证全指红利质量指数,CSI,中证指数有限公司,,策略指数,2024-07-08,,2000-01-01,2013-12-31,2024-07-08,2024-07-08,2026-05-22,2026-05-22,453,453,0,,
470074.CNI,深证智能穿戴R,深证智能穿戴R,深证智能穿戴主题全收益指数,CNI,深圳证券交易所,,主题指数,2024-07-11,,2000-01-01,2019-07-01,2024-07-11,2024-07-11,2026-05-22,2026-05-22,450,450,0,,
470075.CNI,深证AIGCR,深证AIGCR,深证AIGC主题全收益指数,CNI,深圳证券交易所,,主题指数,2024-07-11,,2000-01-01,2019-07-01,2024-07-11,2024-07-11,2026-05-22,2026-05-22,450,450,0,,
970070.CNI,创业板人工智能,创业板人工智能,创业板人工智能指数,CNI,深圳证券交易所,,主题指数,2024-07-11,,2000-01-01,2019-07-01,2024-07-11,2024-07-11,2026-05-22,2026-05-22,450,450,0,,
970074.CNI,深证智能穿戴,深证智能穿戴,深证智能穿戴主题指数,CNI,深圳证券交易所,,主题指数,2024-07-11,,2000-01-01,2019-07-01,2024-07-11,2024-07-11,2026-05-22,2026-05-22,450,450,0,,
970075.CNI,深证AIGC,深证AIGC,深证AIGC主题指数,CNI,深圳证券交易所,,主题指数,2024-07-11,,2000-01-01,2019-07-01,2024-07-11,2024-07-11,2026-05-22,2026-05-22,450,450,0,,
950180.CSI,科创AI,科创AI,上证科创板人工智能指数,CSI,中证指数有限公司,,主题指数,2024-07-25,,2000-01-01,2022-12-30,2024-07-25,2024-07-25,2026-05-22,2026-05-22,440,440,0,,
000888.SH,上证收益,上证收益,上证综合全收益指数,SSE,中证指数有限公司,,综合指数,2020-10-09,,2000-01-01,2024-07-26,2020-10-09,2024-07-26,2026-05-22,2026-05-22,439,439,0,,
950125.CSI,科创半导体材料设备,科创半导体材料设备,上证科创板半导体材料设备主题指数,CSI,中证指数有限公司,,主题指数,2024-07-26,,2000-01-01,2019-12-31,2024-07-26,2024-07-26,2026-05-22,2026-05-22,439,439,0,,
950125.SH,科创半导体材料设备,科创半导体材料设备,上证科创板半导体材料设备主题指数,SSE,中证指数有限公司,,主题指数,2024-07-26,,2000-01-01,2024-07-25,2024-07-26,2024-07-26,2026-05-22,2026-05-22,439,439,0,,
950162.CSI,科创芯片设计,科创芯片设计,上证科创板芯片设计主题指数,CSI,中证指数有限公司,,主题指数,2024-07-26,,2000-01-01,2019-12-31,2024-07-26,2024-07-26,2026-05-22,2026-05-22,439,439,0,,
000699.SH,科创200,科创200,上证科创板200指数,SSE,中证指数有限公司,,规模指数,2024-08-20,,2000-01-01,2024-08-19,2024-08-20,2024-08-20,2026-05-22,2026-05-22,422,422,0,,
950161.CSI,科创新药,科创新药,上证科创板创新药指数,CSI,中证指数有限公司,,主题指数,2024-08-23,,2000-01-01,2022-12-30,2024-08-23,2024-08-23,2026-05-22,2026-05-22,419,419,0,,
000510.CSI,中证A500,中证A500,中证A500指数,CSI,中证指数有限公司,,规模指数,2024-09-23,,2000-01-01,2005-01-04,2024-09-23,2024-09-23,2026-05-22,2026-05-22,400,400,0,,
000510.SH,中证A500,中证A500,中证A500指数,SSE,中证指数有限公司,,规模指数,2024-09-23,,2000-01-01,2024-09-23,2024-09-23,2024-09-23,2026-05-22,2026-05-22,400,400,0,,
950333.CSI,智选创新价值,智选创新价值,上证智选科创板创新价值指数,CSI,中证指数有限公司,,策略指数,2024-09-25,,2000-01-01,2019-12-31,2024-09-25,2024-09-25,2026-05-22,2026-05-22,398,398,0,,
950333.SH,智选创新价值,智选创新价值,上证智选科创板创新价值指数,SSE,中证指数有限公司,,策略指数,2024-09-25,,2000-01-01,2024-09-25,2024-09-25,2024-09-25,2026-05-22,2026-05-22,398,398,0,,
931258.CSI,东证价值,东证价值,中证东方红价值领先指数,CSI,中证指数有限公司,,策略指数,2024-09-30,,2000-01-01,2009-12-31,2024-09-30,2024-09-30,2026-05-22,2026-05-22,395,395,0,,
932305.CSI,智选高股息,智选高股息,中证智选高股息策略指数,CSI,中证指数有限公司,,策略指数,2024-09-30,,2000-01-01,2005-12-30,2024-09-30,2024-09-30,2026-05-22,2026-05-22,395,395,0,,
489017.CNI,质量优势R,质量优势R,新华中诚信质量优势全收益指数,CNI,新华指数、中诚信指数,,策略指数,2024-10-22,,2000-01-01,2024-10-22,2024-10-22,2024-10-22,2026-05-22,2026-05-22,384,384,0,,
989017.CNI,质量优势,质量优势,新华中诚信质量优势指数,CNI,新华指数、中诚信指数,,策略指数,2024-10-22,,2000-01-01,2024-10-22,2024-10-22,2024-10-22,2026-05-22,2026-05-22,384,384,0,,
931599.CSI,湖南50,湖南50,中证湖南50指数,CSI,中证指数有限公司,,主题指数,2024-10-30,,2000-01-01,2018-12-28,2024-10-30,2024-10-30,2026-05-22,2026-05-22,378,378,0,,
932366.CSI,300现金流,300现金流,沪深300自由现金流指数,CSI,中证指数有限公司,,策略指数,2024-11-12,,2000-01-01,2013-12-31,2024-11-12,2024-11-12,2026-05-22,2026-05-22,369,369,0,,
932367.CSI,500现金流,500现金流,中证500自由现金流指数,CSI,中证指数有限公司,,策略指数,2024-11-12,,2000-01-01,2013-12-31,2024-11-12,2024-11-12,2026-05-22,2026-05-22,369,369,0,,
480150.CNI,单项冠军R,单项冠军R,国证制造业单项冠军全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-28,,2000-01-01,2024-12-11,2012-12-28,2024-12-11,2026-05-22,2026-05-22,348,348,0,,
932365.CSI,中证现金流,中证现金流,中证全指自由现金流指数,CSI,中证指数有限公司,,策略指数,2024-12-11,,2000-01-01,2013-12-31,2024-12-11,2024-12-11,2026-05-22,2026-05-22,348,348,0,,
932368.CSI,800现金流,800现金流,中证800自由现金流指数,CSI,中证指数有限公司,,策略指数,2024-12-11,,2000-01-01,2013-12-31,2024-12-11,2024-12-11,2026-05-22,2026-05-22,348,348,0,,
470080.CNI,科技50R,科技50R,深证科技50全收益指数,CNI,深圳证券交易所,,主题指数,2024-12-24,,2000-01-01,2024-12-23,2024-12-24,2024-12-24,2026-05-22,2026-05-22,339,339,0,,
970080.CNI,科技50,科技50,深证科技50指数,CNI,深圳证券交易所,,主题指数,2024-12-24,,2000-01-01,2024-12-23,2024-12-24,2024-12-24,2026-05-22,2026-05-22,339,339,0,,
950253.CSI,国新科创国企,国新科创国企,上证国新科创板国企指数,CSI,中证指数有限公司,,主题指数,2025-01-02,,2000-01-01,2022-12-30,2025-01-02,2025-01-02,2026-05-22,2026-05-22,333,333,0,,
000680.SH,科创综指,科创综指,上证科创板综合指数,SSE,中证指数有限公司,,综合指数,2025-01-20,,2000-01-01,2025-01-17,2025-01-20,2025-01-20,2026-05-22,2026-05-22,321,321,0,,
000681.SH,科创价格,科创价格,上证科创板综合价格指数,SSE,中证指数有限公司,,综合指数,2025-01-20,,2000-01-01,2025-01-17,2025-01-20,2025-01-20,2026-05-22,2026-05-22,321,321,0,,
932359.CSI,国新国企人工智能,国新国企人工智能,中证国新国企人工智能主题指数,CSI,中证指数有限公司,,主题指数,2025-01-21,,2000-01-01,2018-12-28,2025-01-21,2025-01-21,2026-05-22,2026-05-22,320,320,0,,
932419.CSI,国新国企航空航天,国新国企航空航天,中证国新国企航空航天科技指数,CSI,中证指数有限公司,,主题指数,2025-01-21,,2000-01-01,2018-12-28,2025-01-21,2025-01-21,2026-05-22,2026-05-22,320,320,0,,
931855.CSI,通用航空,通用航空,中证通用航空主题指数,CSI,中证指数有限公司,,主题指数,2025-04-02,,2000-01-01,2020-12-31,2025-04-02,2025-04-02,2026-05-22,2026-05-22,275,275,0,,
932422.CSI,A500红利低波,A500红利低波,中证A500红利低波动指数,CSI,中证指数有限公司,,策略指数,2025-04-09,,2000-01-01,2013-12-31,2025-04-09,2025-04-09,2026-05-22,2026-05-22,271,271,0,,
932420.CSI,智选船舶产业,智选船舶产业,中证智选船舶产业指数,CSI,中证指数有限公司,,行业指数,2025-05-28,,2000-01-01,2019-12-31,2025-05-28,2025-05-28,2026-05-22,2026-05-22,239,239,0,,
950580.CSI,上证580,上证580,上证580指数,CSI,中证指数有限公司,,规模指数,2025-06-16,,2000-01-01,2018-12-28,2025-06-16,2025-06-16,2026-05-22,2026-05-22,227,227,0,,
970081.CNI,创业板电池,创业板电池,创业板电池指数,CNI,深圳证券交易所,,主题指数,2025-06-27,,2000-01-01,2025-06-26,2025-06-27,2025-06-27,2026-05-22,2026-05-22,218,218,0,,
970082.CNI,创业板医疗,创业板医疗,创业板医疗指数,CNI,深圳证券交易所,,主题指数,2025-06-27,,2000-01-01,2025-06-26,2025-06-27,2025-06-27,2026-05-22,2026-05-22,218,218,0,,
970084.CNI,创业板传媒,创业板传媒,创业板传媒指数,CNI,深圳证券交易所,,主题指数,2025-06-27,,2000-01-01,2025-06-26,2025-06-27,2025-06-27,2026-05-22,2026-05-22,218,218,0,,
970085.CNI,创业板金融科技,创业板金融科技,创业板金融科技指数,CNI,深圳证券交易所,,主题指数,2025-06-27,,2000-01-01,2025-06-26,2025-06-27,2025-06-27,2026-05-22,2026-05-22,218,218,0,,
899601.BJ,北证专精特新,北证专精特新,北证专精特新指数,OTH,北京证券交易所,,主题指数,2025-06-30,,2000-01-01,2025-06-27,2025-06-30,2025-06-30,2026-05-22,2026-05-22,217,217,0,,
950228.SH,智选科创价值50,智选科创价值50,上证智选科创板价值50策略指数,SSE,中证指数有限公司,,策略指数,2024-08-23,,2000-01-01,2025-07-18,2024-08-23,2025-07-18,2026-05-22,2026-05-22,203,203,0,,
399267.SZ,专精特新,专精特新,创业板专精特新指数,SZSE,深圳证券交易所,,主题指数,2025-07-21,,2000-01-01,2025-07-18,2025-07-21,2025-07-21,2026-05-22,2026-05-22,202,202,0,,
399268.SZ,深小巨人,深小巨人,深证专精特新指数,SZSE,深圳证券交易所,,主题指数,2025-07-21,,2000-01-01,2025-07-18,2025-07-21,2025-07-21,2026-05-22,2026-05-22,202,202,0,,
