probe_scope,request_idx_type,ts_code,trade_date,close,open,high,low,change,pct_change,vol,amount,swing,turnover_rate,category
explicit_idx_type,行业板块,BK0737.DC,20250121,968.86,971.5,973.41,953.59,2.55,0.26,25450638.0,55091144373.0,2.05,3.64,行业板块
explicit_idx_type,行业板块,BK0738.DC,20250121,538.65,548.13,548.6,535.35,-7.02,-1.29,8031109.0,4636440074.0,2.43,1.06,行业板块
explicit_idx_type,行业板块,BK0739.DC,20250121,1630.61,1633.69,1636.47,1611.0,2.49,0.15,5111601.0,9455023270.0,1.56,1.11,行业板块
explicit_idx_type,行业板块,BK0740.DC,20250121,610.99,621.15,623.1,604.3,-16.71,-2.66,5748356.0,3387184585.0,3.0,4.13,行业板块
explicit_idx_type,行业板块,BK0910.DC,20250121,2359.39,2364.32,2367.89,2322.97,9.15,0.39,37952484.0,45796035260.0,1.91,3.79,行业板块
explicit_idx_type,行业板块,BK1015.DC,20250121,456.96,463.94,463.96,453.59,-4.05,-0.88,2163831.0,3572510991.0,2.25,2.59,行业板块
explicit_idx_type,行业板块,BK1016.DC,20250121,893.83,904.01,907.08,887.42,-2.63,-0.29,2375860.0,1154306341.0,2.19,2.89,行业板块
explicit_idx_type,行业板块,BK1017.DC,20250121,1081.92,1098.27,1099.89,1073.48,-14.26,-1.3,4143454.0,2863275350.0,2.41,0.94,行业板块
explicit_idx_type,行业板块,BK1018.DC,20250121,1298.0,1314.08,1316.3,1289.49,-10.47,-0.8,3823099.0,4635339382.0,2.05,4.97,行业板块
explicit_idx_type,行业板块,BK1019.DC,20250121,742.02,750.72,751.87,736.56,-7.26,-0.97,9984328.0,7941405991.0,2.04,1.29,行业板块
explicit_idx_type,行业板块,BK1020.DC,20250121,1167.94,1182.64,1183.57,1156.93,-6.59,-0.56,5542795.0,11741780714.0,2.27,19.61,行业板块
explicit_idx_type,行业板块,BK1027.DC,20250121,1853.56,1871.21,1872.72,1829.36,-12.37,-0.66,7560313.0,11187744237.0,2.32,3.36,行业板块
explicit_idx_type,行业板块,BK1028.DC,20250121,1429.08,1446.83,1450.12,1421.0,-14.6,-1.01,2528086.0,1721625086.0,2.02,0.94,行业板块
explicit_idx_type,行业板块,BK1029.DC,20250121,1586.6,1592.37,1595.48,1569.97,-1.86,-0.12,8092248.0,16052799403.0,1.61,0.96,行业板块
explicit_idx_type,行业板块,BK1030.DC,20250121,1887.3,1860.23,1887.38,1844.55,37.95,2.05,5072874.0,11303325267.0,2.32,4.53,行业板块
explicit_idx_type,行业板块,BK1031.DC,20250121,1043.17,1066.29,1067.91,1038.29,-19.38,-1.82,12417136.0,18007004398.0,2.79,1.61,行业板块
explicit_idx_type,行业板块,BK1032.DC,20250121,1000.43,1007.68,1010.77,991.73,-1.65,-0.16,3705021.0,5957464065.0,1.9,1.6,行业板块
explicit_idx_type,行业板块,BK1033.DC,20250121,887.12,896.82,897.7,876.86,-5.76,-0.65,7786623.0,19392956044.0,2.33,1.2,行业板块
explicit_idx_type,行业板块,BK1034.DC,20250121,1832.45,1836.09,1843.49,1801.58,1.93,0.11,8230467.0,12138875160.0,2.29,2.73,行业板块
explicit_idx_type,行业板块,BK1035.DC,20250121,796.14,803.33,804.79,790.16,-4.29,-0.54,1630691.0,2511556383.0,1.83,1.38,行业板块
explicit_idx_type,行业板块,BK1036.DC,20250121,1383.95,1361.61,1387.79,1346.77,29.22,2.16,20466833.0,105052197608.0,3.03,2.67,行业板块
explicit_idx_type,行业板块,BK1037.DC,20250121,1444.82,1431.36,1446.01,1416.17,20.82,1.46,26853803.0,53723840259.0,2.1,3.35,行业板块
explicit_idx_type,行业板块,BK1038.DC,20250121,1417.3,1415.48,1419.07,1392.7,9.56,0.68,36869442.0,32143128827.0,1.87,2.8,行业板块
explicit_idx_type,行业板块,BK1039.DC,20250121,1517.64,1518.93,1522.01,1498.36,5.58,0.37,2520919.0,4361475620.0,1.56,1.79,行业板块
explicit_idx_type,行业板块,BK1040.DC,20250121,1326.64,1341.59,1342.61,1320.59,-13.41,-1.0,8039450.0,6760139467.0,1.64,1.31,行业板块
explicit_idx_type,行业板块,BK1041.DC,20250121,760.31,765.17,765.95,754.17,-2.03,-0.27,4412420.0,7891012747.0,1.55,1.04,行业板块
explicit_idx_type,行业板块,BK1042.DC,20250121,944.47,954.83,955.75,939.88,-7.99,-0.84,1750894.0,1864366370.0,1.67,0.64,行业板块
explicit_idx_type,行业板块,BK1043.DC,20250121,1092.77,1104.18,1105.98,1085.45,-8.25,-0.75,2238971.0,2917028953.0,1.86,1.75,行业板块
explicit_idx_type,行业板块,BK1044.DC,20250121,773.02,781.76,784.07,769.13,-5.41,-0.69,3894555.0,6791697451.0,1.92,1.07,行业板块
explicit_idx_type,行业板块,BK1045.DC,20250121,1048.53,1058.75,1079.3,1045.87,-4.75,-0.45,6655072.0,3056995450.0,3.17,5.75,行业板块
explicit_idx_type,行业板块,BK1046.DC,20250121,1072.4,1056.13,1074.48,1051.0,21.43,2.04,12828071.0,10021601860.0,2.23,3.89,行业板块
explicit_idx_type,行业板块,BK1200.DC,20250121,4212.68,4246.89,4246.89,4168.24,-10.93,-0.26,55246825.0,86448233398.0,1.86,1.86,行业板块
explicit_idx_type,行业板块,BK1201.DC,20250121,7175.66,7125.42,7180.96,7040.86,86.29,1.22,109788952.0,239023497147.0,1.98,3.13,行业板块
explicit_idx_type,行业板块,BK1202.DC,20250121,1779.76,1784.78,1822.68,1772.97,1.12,0.06,52205648.0,24156886100.0,2.79,2.54,行业板块
explicit_idx_type,行业板块,BK1203.DC,20250121,2304.13,2328.85,2328.85,2285.97,-8.28,-0.36,31560028.0,36303935348.0,1.85,0.76,行业板块
explicit_idx_type,行业板块,BK1204.DC,20250121,4032.44,4062.75,4062.75,3983.76,-25.21,-0.62,12404539.0,22748573957.0,1.95,1.28,行业板块
explicit_idx_type,行业板块,BK1205.DC,20250121,3080.96,3085.1,3085.1,3033.97,12.4,0.4,96037696.0,123906447993.0,1.67,3.06,行业板块
explicit_idx_type,行业板块,BK1206.DC,20250121,2519.25,2536.07,2536.07,2495.19,-6.78,-0.27,44573417.0,47285760183.0,1.62,1.53,行业板块
explicit_idx_type,行业板块,BK1207.DC,20250121,6468.29,6486.13,6493.07,6367.36,21.73,0.34,55786918.0,104248192162.0,1.95,2.79,行业板块
explicit_idx_type,行业板块,BK1208.DC,20250121,2655.49,2684.58,2684.58,2641.02,-20.6,-0.77,8565168.0,6056539694.0,1.63,1.1,行业板块
explicit_idx_type,行业板块,BK1209.DC,20250121,2216.99,2250.69,2250.69,2207.5,-22.51,-1.01,27994956.0,17871405673.0,1.93,0.99,行业板块
explicit_idx_type,行业板块,BK1210.DC,20250121,2180.29,2204.34,2204.34,2173.22,-13.85,-0.63,29986804.0,18143769081.0,1.42,0.67,行业板块
explicit_idx_type,行业板块,BK1211.DC,20250121,3270.85,3257.47,3270.85,3212.81,26.62,0.82,48686002.0,73964011454.0,1.79,2.1,行业板块
explicit_idx_type,行业板块,BK1212.DC,20250121,2571.15,2599.42,2599.42,2548.72,-12.92,-0.5,19570283.0,16763482178.0,1.96,2.18,行业板块
explicit_idx_type,行业板块,BK1213.DC,20250121,2086.45,2086.32,2094.19,2067.76,4.26,0.2,41082220.0,28890628661.0,1.27,3.12,行业板块
explicit_idx_type,行业板块,BK1214.DC,20250121,3883.25,3927.74,3936.15,3854.07,-49.08,-1.25,12026233.0,9652893152.0,2.09,2.51,行业板块
explicit_idx_type,行业板块,BK1215.DC,20250121,4727.12,4724.75,4740.71,4650.15,49.58,1.06,34652208.0,84656859074.0,1.94,1.94,行业板块
explicit_idx_type,行业板块,BK1216.DC,20250121,3624.16,3663.66,3663.99,3601.52,-26.43,-0.72,36031751.0,46347954589.0,1.71,1.17,行业板块
explicit_idx_type,行业板块,BK1217.DC,20250121,9587.91,9716.59,9733.9,9513.97,-98.12,-1.01,4758168.0,4585224806.0,2.27,2.43,行业板块
explicit_idx_type,行业板块,BK1218.DC,20250121,1839.18,1849.23,1857.0,1823.03,-4.86,-0.26,3713623.0,2647550694.0,1.84,1.35,行业板块
explicit_idx_type,行业板块,BK1219.DC,20250121,1105.47,1119.66,1120.49,1098.13,0.86,0.08,2583733.0,1213895466.0,2.02,1.24,行业板块
explicit_idx_type,行业板块,BK1220.DC,20250121,4517.55,4535.98,4569.01,4420.02,-33.66,-0.74,24289125.0,19019347229.0,3.27,6.76,行业板块
explicit_idx_type,行业板块,BK1221.DC,20250121,5708.54,5686.65,5736.97,5622.51,21.01,0.37,3510369.0,8230475570.0,2.01,4.57,行业板块
explicit_idx_type,行业板块,BK1222.DC,20250121,3355.75,3370.87,3398.54,3294.42,4.09,0.12,8620100.0,7173763935.0,3.11,4.32,行业板块
explicit_idx_type,行业板块,BK1223.DC,20250121,8373.4,8337.94,8373.4,8232.25,105.63,1.28,7245297.0,16890335616.0,1.71,5.55,行业板块
explicit_idx_type,行业板块,BK1224.DC,20250121,1875.17,1903.87,1903.87,1861.76,-18.21,-0.96,2165160.0,1338091643.0,2.22,1.14,行业板块
explicit_idx_type,行业板块,BK1225.DC,20250121,1778.76,1816.12,1816.12,1768.75,-34.61,-1.91,9610532.0,6405077025.0,2.61,2.37,行业板块
explicit_idx_type,行业板块,BK1226.DC,20250121,718.56,732.47,732.47,717.66,-11.94,-1.63,10644645.0,3146172416.0,2.03,0.69,行业板块
explicit_idx_type,行业板块,BK1227.DC,20250121,1680.73,1683.18,1685.6,1658.08,1.73,0.1,2115118.0,1780464197.0,1.64,0.9,行业板块
explicit_idx_type,行业板块,BK1228.DC,20250121,2351.56,2391.68,2395.59,2345.15,-31.9,-1.34,1423164.0,725574045.0,2.12,0.71,行业板块
explicit_idx_type,行业板块,BK1229.DC,20250121,2242.01,2262.95,2265.92,2218.9,-21.7,-0.96,1093368.0,1186235471.0,2.08,1.23,行业板块
explicit_idx_type,行业板块,BK1230.DC,20250121,3138.1,3167.18,3174.05,3110.61,-19.18,-0.61,983592.0,1521555618.0,2.01,0.75,行业板块
explicit_idx_type,行业板块,BK1231.DC,20250121,3548.91,3577.6,3577.6,3510.7,-17.25,-0.48,3035769.0,7623730477.0,1.88,0.86,行业板块
explicit_idx_type,行业板块,BK1232.DC,20250121,2742.17,2754.37,2754.37,2697.2,-22.38,-0.81,894633.0,1528835263.0,2.07,0.93,行业板块
explicit_idx_type,行业板块,BK1233.DC,20250121,4640.43,4672.23,4672.23,4576.29,-29.91,-0.64,6397176.0,10888217128.0,2.05,2.15,行业板块
explicit_idx_type,行业板块,BK1234.DC,20250121,2261.14,2265.44,2265.44,2238.78,3.58,0.16,1662956.0,1276192168.0,1.18,1.44,行业板块
explicit_idx_type,行业板块,BK1235.DC,20250121,1781.9,1806.26,1807.0,1773.43,-18.07,-1.0,9405626.0,6823351037.0,1.87,1.16,行业板块
explicit_idx_type,行业板块,BK1236.DC,20250121,1381.16,1384.91,1388.74,1367.3,0.92,0.07,3772418.0,2758640741.0,1.55,0.72,行业板块
explicit_idx_type,行业板块,BK1237.DC,20250121,6910.87,6819.56,6910.87,6753.91,137.73,2.03,13353459.0,31871065062.0,2.32,4.56,行业板块
explicit_idx_type,行业板块,BK1238.DC,20250121,6136.88,6170.96,6179.77,6050.64,12.82,0.21,24941129.0,35238824829.0,2.11,3.07,行业板块
explicit_idx_type,行业板块,BK1239.DC,20250121,3725.72,3771.11,3772.95,3706.88,-54.87,-1.45,3076959.0,5062935555.0,1.75,1.2,行业板块
explicit_idx_type,行业板块,BK1240.DC,20250121,6257.57,6397.67,6397.67,6224.51,-123.88,-1.94,1913516.0,2189542159.0,2.71,4.01,行业板块
explicit_idx_type,行业板块,BK1241.DC,20250121,3582.2,3559.25,3597.47,3526.79,46.73,1.32,4021937.0,4195256904.0,2.0,2.87,行业板块
explicit_idx_type,行业板块,BK1242.DC,20250121,3500.91,3497.49,3500.91,3448.67,18.12,0.52,8914333.0,13486596847.0,1.5,5.3,行业板块
explicit_idx_type,行业板块,BK1243.DC,20250121,999.42,1013.46,1018.14,995.3,-16.35,-1.61,227610.0,124356296.0,2.25,1.57,行业板块
explicit_idx_type,行业板块,BK1244.DC,20250121,2146.44,2151.83,2151.83,2116.13,-2.68,-0.12,1645042.0,3877238048.0,1.66,1.73,行业板块
explicit_idx_type,行业板块,BK1245.DC,20250121,1969.72,1991.56,1991.56,1961.35,-10.86,-0.55,3230575.0,1437386882.0,1.53,3.91,行业板块
explicit_idx_type,行业板块,BK1246.DC,20250121,2134.74,2148.09,2156.92,2124.74,-7.27,-0.34,3552692.0,3110437220.0,1.5,0.6,行业板块
explicit_idx_type,行业板块,BK1247.DC,20250121,1677.32,1701.12,1701.4,1670.52,-17.07,-1.01,11936583.0,6009458996.0,1.82,0.88,行业板块
explicit_idx_type,行业板块,BK1248.DC,20250121,2575.9,2614.79,2614.79,2566.61,-30.62,-1.17,6520170.0,3907807615.0,1.85,1.2,行业板块
explicit_idx_type,行业板块,BK1249.DC,20250121,688.4,699.22,699.22,682.01,-7.79,-1.12,2128394.0,646377934.0,2.47,1.46,行业板块
explicit_idx_type,行业板块,BK1250.DC,20250121,1393.2,1412.11,1412.11,1389.2,-16.38,-1.16,9302641.0,5493979685.0,1.63,1.03,行业板块
explicit_idx_type,行业板块,BK1251.DC,20250121,555.75,560.78,560.78,551.36,-2.8,-0.5,569856.0,940190020.0,1.69,1.38,行业板块
explicit_idx_type,行业板块,BK1252.DC,20250121,1705.24,1717.81,1717.81,1688.93,-5.76,-0.34,650079.0,1073620524.0,1.69,1.07,行业板块
explicit_idx_type,行业板块,BK1253.DC,20250121,1266.38,1288.68,1288.68,1263.89,-20.05,-1.56,241487.0,538847293.0,1.93,1.45,行业板块
explicit_idx_type,行业板块,BK1254.DC,20250121,2933.02,3002.33,3005.62,2923.25,-65.46,-2.18,803038.0,584352030.0,2.75,1.33,行业板块
explicit_idx_type,行业板块,BK1255.DC,20250121,2871.5,2951.56,2951.56,2865.6,-88.54,-2.99,1934469.0,605265434.0,2.9,7.48,行业板块
explicit_idx_type,行业板块,BK1256.DC,20250121,1911.91,1929.69,1929.69,1902.76,-7.16,-0.37,1688545.0,1563252918.0,1.4,1.22,行业板块
explicit_idx_type,行业板块,BK1257.DC,20250121,2392.97,2437.98,2437.98,2382.26,-22.05,-0.91,296309.0,159123117.0,2.31,1.51,行业板块
explicit_idx_type,行业板块,BK1258.DC,20250121,3516.94,3560.21,3560.21,3486.26,-27.73,-0.78,1652643.0,1923256378.0,2.09,1.12,行业板块
explicit_idx_type,行业板块,BK1259.DC,20250121,3448.54,3475.86,3476.39,3422.62,-12.44,-0.36,2653766.0,2530484933.0,1.55,0.75,行业板块
explicit_idx_type,行业板块,BK1260.DC,20250121,950.21,967.6,968.67,943.92,-17.34,-1.79,1008744.0,377041387.0,2.56,2.24,行业板块
explicit_idx_type,行业板块,BK1261.DC,20250121,1956.67,2000.67,2000.67,1947.43,-36.34,-1.82,3102313.0,2073340676.0,2.67,1.64,行业板块
explicit_idx_type,行业板块,BK1262.DC,20250121,4895.87,4918.94,4918.94,4860.22,-7.36,-0.15,2632348.0,8819846777.0,1.2,0.57,行业板块
explicit_idx_type,行业板块,BK1263.DC,20250121,2930.83,2936.37,2940.35,2892.06,3.15,0.11,1220468.0,2304199119.0,1.65,1.12,行业板块
explicit_idx_type,行业板块,BK1264.DC,20250121,2751.77,2748.36,2753.35,2718.97,7.45,0.27,4006438.0,6817875519.0,1.25,1.49,行业板块
explicit_idx_type,行业板块,BK1265.DC,20250121,2814.37,2846.36,2846.36,2776.92,-10.03,-0.36,6945027.0,5692777123.0,2.46,2.58,行业板块
explicit_idx_type,行业板块,BK1266.DC,20250121,2750.53,2759.22,2771.68,2711.02,20.52,0.75,2732499.0,4195259373.0,2.22,3.27,行业板块
explicit_idx_type,行业板块,BK1267.DC,20250121,2205.16,2232.43,2232.43,2193.06,-18.1,-0.81,4342784.0,2189600899.0,1.77,1.64,行业板块
explicit_idx_type,行业板块,BK1268.DC,20250121,2439.57,2444.93,2444.93,2398.37,-10.77,-0.44,5869392.0,5768831965.0,1.9,3.45,行业板块
explicit_idx_type,行业板块,BK1269.DC,20250121,7132.13,7211.17,7234.58,7111.75,-43.67,-0.61,382084.0,718754623.0,1.71,1.0,行业板块
explicit_idx_type,行业板块,BK1270.DC,20250121,1609.45,1595.19,1625.79,1584.57,21.87,1.38,1765481.0,3255130369.0,2.6,3.75,行业板块
explicit_idx_type,行业板块,BK1271.DC,20250121,2351.52,2392.51,2405.1,2340.42,-40.12,-1.68,1212839.0,920880534.0,2.7,2.14,行业板块
explicit_idx_type,行业板块,BK1272.DC,20250121,3123.67,3155.98,3175.7,3099.54,-35.15,-1.11,3118511.0,3039315942.0,2.41,2.17,行业板块
explicit_idx_type,行业板块,BK1273.DC,20250121,983.74,996.48,1000.03,976.73,-7.67,-0.77,227528.0,185271258.0,2.35,2.06,行业板块
explicit_idx_type,行业板块,BK1274.DC,20250121,2601.38,2642.38,2642.38,2585.31,-39.34,-1.49,7356835.0,5271970195.0,2.16,0.23,行业板块
explicit_idx_type,行业板块,BK1275.DC,20250121,1247.85,1280.92,1280.92,1242.0,-30.08,-2.35,3556967.0,1806176564.0,3.05,0.88,行业板块
explicit_idx_type,行业板块,BK1276.DC,20250121,2282.77,2314.56,2314.56,2270.56,-4.06,-0.18,2085008.0,1696742720.0,1.92,1.27,行业板块
explicit_idx_type,行业板块,BK1277.DC,20250121,6572.11,6675.63,6675.63,6541.58,-70.34,-1.06,1114947.0,8572567752.0,2.02,0.62,行业板块
explicit_idx_type,行业板块,BK1278.DC,20250121,4183.04,4210.7,4210.7,4124.59,0.39,0.01,3393100.0,2478823829.0,2.06,2.09,行业板块
explicit_idx_type,行业板块,BK1279.DC,20250121,1944.99,1976.91,1980.66,1935.25,-35.92,-1.81,1625745.0,2483582866.0,2.29,1.32,行业板块
explicit_idx_type,行业板块,BK1280.DC,20250121,4321.79,4367.23,4367.23,4285.76,-24.5,-0.56,2281323.0,1999143818.0,1.87,1.42,行业板块
explicit_idx_type,行业板块,BK1281.DC,20250121,2215.75,2188.94,2221.07,2139.64,33.68,1.54,5158654.0,6852833498.0,3.73,5.69,行业板块
explicit_idx_type,行业板块,BK1282.DC,20250121,2020.91,2010.48,2023.86,1978.14,17.34,0.87,3331671.0,5122568680.0,2.28,1.55,行业板块
explicit_idx_type,行业板块,BK1283.DC,20250121,3691.57,3708.86,3716.64,3679.36,-4.21,-0.11,25368708.0,17617194804.0,1.01,0.19,行业板块
explicit_idx_type,行业板块,BK1287.DC,20250121,1928.73,1942.4,1942.4,1915.58,-10.95,-0.56,16812475.0,12952174974.0,1.38,1.06,行业板块
explicit_idx_type,行业板块,BK1288.DC,20250121,3384.84,3414.63,3414.63,3343.33,-16.31,-0.48,10180707.0,9259668759.0,2.1,7.02,行业板块
explicit_idx_type,行业板块,BK1289.DC,20250121,1566.62,1577.01,1585.24,1551.03,-7.02,-0.45,2395255.0,1591110685.0,2.17,1.66,行业板块
explicit_idx_type,行业板块,BK1290.DC,20250121,2224.66,2232.14,2237.43,2208.44,1.46,0.07,1318368.0,1056440009.0,1.3,1.0,行业板块
explicit_idx_type,行业板块,BK1291.DC,20250121,1105.47,1119.66,1120.49,1098.13,0.86,0.08,2583733.0,1213895466.0,2.02,1.24,行业板块
explicit_idx_type,行业板块,BK1292.DC,20250121,2452.98,2476.46,2479.0,2408.03,-19.56,-0.79,1494309.0,903717062.0,2.87,0.95,行业板块
explicit_idx_type,行业板块,BK1293.DC,20250121,4269.8,4284.51,4319.6,4175.87,-31.56,-0.73,22794816.0,18115630167.0,3.34,11.29,行业板块
explicit_idx_type,行业板块,BK1294.DC,20250121,2732.6,2722.19,2732.6,2685.64,-7.81,-0.28,930693.0,2526115004.0,1.71,2.21,行业板块
explicit_idx_type,行业板块,BK1295.DC,20250121,623.19,631.09,633.38,612.47,-3.38,-0.54,167992.0,220202018.0,3.34,2.49,行业板块
explicit_idx_type,行业板块,BK1296.DC,20250121,1267.36,1255.13,1268.77,1233.98,15.99,1.28,81849.0,218078463.0,2.78,0.8,行业板块
explicit_idx_type,行业板块,BK1297.DC,20250121,3706.34,3605.12,3893.6,3605.12,167.01,4.72,1780377.0,4023841144.0,8.15,26.33,行业板块
explicit_idx_type,行业板块,BK1298.DC,20250121,2384.7,2372.46,2423.31,2354.42,37.45,1.6,549458.0,1242238941.0,2.93,5.0,行业板块
explicit_idx_type,行业板块,BK1299.DC,20250121,3640.65,3649.67,3682.89,3574.27,12.65,0.35,7718717.0,6230978194.0,2.99,4.67,行业板块
explicit_idx_type,行业板块,BK1300.DC,20250121,502.5,508.63,514.29,492.72,-3.68,-0.73,901382.0,942785741.0,4.26,2.61,行业板块
explicit_idx_type,行业板块,BK1301.DC,20250121,1072.4,1056.13,1074.48,1051.0,21.43,2.04,12828071.0,10021601860.0,2.23,3.89,行业板块
explicit_idx_type,行业板块,BK1302.DC,20250121,6869.86,6973.72,6973.72,6812.64,-62.81,-0.91,4602331.0,7527026656.0,2.32,1.44,行业板块
explicit_idx_type,行业板块,BK1303.DC,20250121,10292.26,10348.24,10348.24,10132.11,-6.55,-0.06,3743586.0,11646899208.0,2.1,1.71,行业板块
explicit_idx_type,行业板块,BK1304.DC,20250121,14583.9,14798.83,14798.83,14377.75,-123.54,-0.84,1266518.0,1991637759.0,2.86,1.97,行业板块
explicit_idx_type,行业板块,BK1305.DC,20250121,326.26,337.55,337.55,322.0,-9.38,-2.79,43423.0,96774673.0,4.63,2.22,行业板块
explicit_idx_type,行业板块,BK1306.DC,20250121,1856.15,1880.52,1880.52,1837.25,-16.18,-0.86,2006167.0,2889228009.0,2.31,4.29,行业板块
explicit_idx_type,行业板块,BK1307.DC,20250121,1887.3,1860.23,1887.38,1844.55,37.95,2.05,5072874.0,11303325267.0,2.32,4.53,行业板块
explicit_idx_type,行业板块,BK1308.DC,20250121,2027.73,2027.62,2030.59,2002.07,19.55,0.97,838953.0,950707440.0,1.42,1.21,行业板块
explicit_idx_type,行业板块,BK1309.DC,20250121,4447.86,4444.45,4459.76,4400.2,36.07,0.82,2671110.0,3482292488.0,1.35,1.29,行业板块
explicit_idx_type,行业板块,BK1310.DC,20250121,2677.1,2698.9,2698.9,2653.17,-8.38,-0.31,2704245.0,2679651431.0,1.7,2.15,行业板块
explicit_idx_type,行业板块,BK1311.DC,20250121,2582.43,2592.12,2595.11,2561.06,5.26,0.2,4731334.0,5102513583.0,1.32,1.93,行业板块
explicit_idx_type,行业板块,BK1312.DC,20250121,2351.58,2360.27,2361.8,2328.03,9.89,0.42,7020571.0,5631278843.0,1.44,2.73,行业板块
explicit_idx_type,行业板块,BK1313.DC,20250121,1459.84,1472.68,1475.04,1445.77,-5.57,-0.38,2726686.0,4645898199.0,2.0,1.91,行业板块
explicit_idx_type,行业板块,BK1314.DC,20250121,1316.12,1324.0,1330.31,1310.0,-3.88,-0.29,963381.0,1033353113.0,1.54,1.09,行业板块
explicit_idx_type,行业板块,BK1315.DC,20250121,2170.82,2230.5,2230.5,2160.55,-49.22,-2.22,4061075.0,3880503331.0,3.15,1.08,行业板块
explicit_idx_type,行业板块,BK1316.DC,20250121,2277.46,2325.11,2325.11,2261.97,-37.18,-1.61,950852.0,1813440354.0,2.73,1.01,行业板块
explicit_idx_type,行业板块,BK1317.DC,20250121,5350.15,5425.85,5425.85,5303.11,-56.09,-1.04,452876.0,1648223844.0,2.27,1.06,行业板块
explicit_idx_type,行业板块,BK1318.DC,20250121,12504.06,12994.73,12994.73,12457.02,-441.21,-3.41,1376485.0,2400935706.0,4.15,1.08,行业板块
explicit_idx_type,行业板块,BK1319.DC,20250121,1919.76,1986.31,1986.31,1912.66,-60.75,-3.07,1291221.0,1207230424.0,3.72,1.41,行业板块
explicit_idx_type,行业板块,BK1320.DC,20250121,13471.77,13761.33,13761.33,13411.76,-249.77,-1.82,592716.0,4020798438.0,2.55,1.51,行业板块
explicit_idx_type,行业板块,BK1321.DC,20250121,1345.65,1345.6,1350.31,1319.54,-0.92,-0.07,1710901.0,1005645190.0,2.29,5.6,行业板块
explicit_idx_type,行业板块,BK1322.DC,20250121,5260.01,5257.03,5261.36,5166.18,21.1,0.4,4895256.0,10340750655.0,1.82,4.01,行业板块
explicit_idx_type,行业板块,BK1323.DC,20250121,872.56,886.74,888.62,869.15,-5.36,-0.61,1541707.0,1210982506.0,2.22,1.04,行业板块
explicit_idx_type,行业板块,BK1324.DC,20250121,425.91,433.03,433.03,420.14,-4.84,-1.12,53373.0,252563800.0,2.99,1.27,行业板块
explicit_idx_type,行业板块,BK1325.DC,20250121,5512.47,5483.46,5536.13,5430.76,45.86,0.84,2823554.0,6947558302.0,1.93,2.77,行业板块
explicit_idx_type,行业板块,BK1326.DC,20250121,16537.73,16546.89,16586.73,16268.95,82.33,0.5,839989.0,8225399194.0,1.93,1.4,行业板块
explicit_idx_type,行业板块,BK1327.DC,20250121,7026.13,6952.36,7026.73,6866.05,108.33,1.57,1740309.0,5886324727.0,2.32,2.17,行业板块
explicit_idx_type,行业板块,BK1328.DC,20250121,5165.4,5134.01,5165.4,5026.91,63.3,1.24,3237967.0,9257072590.0,2.71,3.09,行业板块
explicit_idx_type,行业板块,BK1329.DC,20250121,1842.78,1827.64,1861.04,1813.36,23.48,1.29,1757162.0,9632534308.0,2.62,1.6,行业板块
explicit_idx_type,行业板块,BK1330.DC,20250121,4418.61,4342.12,4422.32,4291.91,97.16,2.25,2502908.0,11513747124.0,3.02,2.71,行业板块
explicit_idx_type,行业板块,BK1331.DC,20250121,14656.16,14209.14,14742.34,14122.42,564.83,4.01,8089702.0,55524917431.0,4.4,3.75,行业板块
explicit_idx_type,行业板块,BK1332.DC,20250121,1517.64,1518.93,1522.01,1498.36,5.58,0.37,2520919.0,4361475620.0,1.56,1.79,行业板块
explicit_idx_type,行业板块,BK1333.DC,20250121,6182.47,6202.32,6215.28,6077.84,17.73,0.29,10512069.0,9179867603.0,2.23,4.94,行业板块
explicit_idx_type,行业板块,BK1334.DC,20250121,8798.48,8735.53,8798.96,8621.83,97.73,1.12,4197007.0,8470398923.0,2.04,4.12,行业板块
explicit_idx_type,行业板块,BK1335.DC,20250121,2484.47,2493.17,2497.73,2453.37,5.52,0.22,20657503.0,11794128088.0,1.79,2.06,行业板块
explicit_idx_type,行业板块,BK1336.DC,20250121,8373.4,8337.94,8373.4,8232.25,105.63,1.28,7245297.0,16890335616.0,1.71,5.55,行业板块
explicit_idx_type,行业板块,BK1337.DC,20250121,2594.93,2577.01,2595.06,2540.78,38.1,1.49,1628902.0,4088118653.0,2.12,4.16,行业板块
explicit_idx_type,行业板块,BK1338.DC,20250121,9055.4,8990.6,9080.85,8877.45,109.71,1.23,24513029.0,45418788078.0,2.27,3.22,行业板块
explicit_idx_type,行业板块,BK1339.DC,20250121,7037.89,7035.6,7065.18,6957.36,7.98,0.11,2696923.0,5935821480.0,1.53,2.99,行业板块
explicit_idx_type,行业板块,BK1340.DC,20250121,4381.46,4372.6,4381.46,4294.69,14.08,0.32,14128841.0,24693685656.0,1.99,5.35,行业板块
explicit_idx_type,行业板块,BK1341.DC,20250121,1432.0,1452.7,1499.91,1403.6,-25.86,-1.77,3888621.0,1283652158.0,6.61,6.75,行业板块
explicit_idx_type,行业板块,BK1342.DC,20250121,1245.74,1261.03,1276.31,1241.92,-11.47,-0.91,108316.0,35662354.0,2.74,1.27,行业板块
explicit_idx_type,行业板块,BK1343.DC,20250121,1859.77,1858.96,1903.14,1837.1,6.79,0.37,1072201.0,1166231855.0,3.56,2.16,行业板块
explicit_idx_type,行业板块,BK1344.DC,20250121,2289.5,2307.88,2330.5,2286.25,-14.01,-0.61,3712850.0,1622355622.0,1.92,2.34,行业板块
