ts_code,name,fullname,market,publisher,index_type,category,base_date,list_date,trade_date
399687.SZ,深成信息,深成信息技术行业指数,SZSE,深圳证券交易所,,一级行业指数,2010-06-30,2015-08-31,2026-05-07
399688.SZ,深成电信,深成电信业务行业指数,SZSE,深圳证券交易所,,一级行业指数,2010-06-30,2015-08-31,2026-05-07
399689.SZ,深成公用,深成公用事业行业指数,SZSE,深圳证券交易所,,一级行业指数,2010-06-30,2015-08-31,2026-05-07
399692.SZ,创业低波,创业300低波动率指数,SZSE,深圳证券交易所,,策略指数,2013-06-28,2016-12-20,2026-05-07
399693.SZ,安防产业,深证安防产业指数,SZSE,深圳证券交易所,,主题指数,2012-06-29,2016-06-20,2026-05-07
399694.SZ,创业高贝,创业300高贝塔指数,SZSE,深圳证券交易所,,策略指数,2013-06-28,2016-12-20,2026-05-07
399695.SZ,深证节能,深证节能环保指数,SZSE,深圳证券交易所,,主题指数,2010-06-30,2017-04-28,2026-05-07
399696.SZ,深证创投,深证创业投资指数,SZSE,深圳证券交易所,,主题指数,2010-06-30,2016-10-21,2026-05-07
399697.SZ,中关村60,深证中关村民企60指数,SZSE,深圳证券交易所,,主题指数,2008-12-31,2017-01-10,2026-05-07
399698.SZ,优势成长,深证优势成长指数,SZSE,深圳证券交易所,,策略指数,2008-12-31,2017-06-15,2026-05-07
399699.SZ,金融科技,国证香蜜湖金融科技指数,SZSE,深圳证券交易所,,主题指数,2017-05-26,2017-06-09,2026-05-07
399701.SZ,深证F60,深证基本面60指数,SZSE,深圳证券交易所,,策略指数,2002-12-31,2010-05-10,2026-05-07
399702.SZ,深证F120,深证基本面120指数,SZSE,深圳证券交易所,,策略指数,2002-12-31,2010-05-10,2026-05-07
399703.SZ,深证F200,深证基本面200指数,SZSE,深圳证券交易所,,策略指数,2002-12-31,2010-05-10,2026-05-07
399704.SZ,深证上游,深证上游产业指数,SZSE,深圳证券交易所,,主题指数,2002-12-31,2011-10-18,2026-05-07
399705.SZ,深证中游,深证中游产业指数,SZSE,深圳证券交易所,,主题指数,2002-12-31,2011-10-18,2026-05-07
399706.SZ,深证下游,深证下游产业指数,SZSE,深圳证券交易所,,主题指数,2002-12-31,2011-10-18,2026-05-07
399707.CSI,CSSW证券(CSI),中证申万证券行业指数,CSI,中证指数有限公司,,行业指数,1999-12-31,2015-04-16,2026-05-07
399707.SZ,CSSW证券,中证申万证券行业指数,SZSE,中证指数有限公司,,行业指数,1999-12-31,2015-04-16,2026-05-07
399750.SZ,深主板50,深证主板50指数,SZSE,深圳证券交易所,,规模指数,2004-12-31,2023-11-15,2026-05-07
399802.SZ,500深市,中证500深市指数,SZSE,中证指数有限公司,,主题指数,2004-12-31,2012-09-05,2026-05-07
399803.SZ,工业4.0,中证工业4.0指数,SZSE,中证指数有限公司,,主题指数,2012-06-29,2015-02-13,2026-05-07
399804.SZ,中证体育,中证体育产业指数,SZSE,中证指数有限公司,,主题指数,2012-06-29,2015-02-09,2026-05-07
399805.SZ,互联金融,中证互联网金融指数,SZSE,中证指数有限公司,,主题指数,2012-06-29,2015-02-10,2026-05-07
399806.SZ,环境治理,中证环境治理指数,SZSE,中证指数有限公司,,主题指数,2011-12-30,2014-07-21,2026-05-07
399807.SZ,高铁产业,中证高铁产业指数,SZSE,中证指数有限公司,,主题指数,2012-12-31,2015-01-20,2026-05-07
399808.SZ,中证新能,中证新能源指数,SZSE,中证指数有限公司,,主题指数,2011-12-31,2015-02-10,2026-05-07
399809.SZ,保险主题,中证方正富邦保险主题指数,SZSE,中证指数有限公司,,主题指数,2011-12-31,2015-02-13,2026-05-07
399810.CSI,CSSW传媒(CSI),中证申万传媒行业投资指数,CSI,中证指数有限公司,,行业指数,2004-12-31,2015-08-03,2026-05-07
399810.SZ,CSSW传媒,中证申万传媒行业投资指数,SZSE,中证指数有限公司,,行业指数,2004-12-31,2015-08-03,2026-05-07
399811.CSI,CSSW电子(CSI),中证申万电子行业投资指数,CSI,中证指数有限公司,,行业指数,2004-12-31,2015-08-03,2026-05-07
399811.SZ,CSSW电子,中证申万电子行业投资指数,SZSE,中证指数有限公司,,行业指数,2004-12-31,2015-08-03,2026-05-07
399812.SZ,养老产业,中证养老产业指数,SZSE,中证指数有限公司,,主题指数,2004-12-31,2014-06-06,2026-05-07
399813.SZ,中证国安,中证国防安全指数,SZSE,中证指数有限公司,,主题指数,2008-12-31,2015-01-29,2026-05-07
399814.SZ,大农业,中证大农业指数,SZSE,中证指数有限公司,,主题指数,2013-12-31,2014-07-22,2026-05-07
399850.SZ,深证50,深证50指数,SZSE,深圳证券交易所,,规模指数,2002-12-31,2023-10-18,2026-05-07
399852.SZ,中证1000,中证1000指数,SZSE,中证指数有限公司,,规模指数,2004-12-31,2014-10-17,2026-05-07
399901.SZ,小康指数,中证南方小康产业指数,SZSE,中证指数有限公司,,主题指数,2005-12-30,2010-04-01,2026-05-07
399903.SZ,中证A100,中证A100指数,SZSE,中证指数有限公司,,规模指数,2005-12-30,2006-05-29,2026-05-07
399905.SZ,中证500,中证小盘500指数,SZSE,中证指数有限公司,,规模指数,2004-12-31,2007-01-15,2026-05-07
399913.SZ,沪深300医药,沪深300医药卫生指数,SZSE,中证指数有限公司,,一级行业指数,2004-12-31,2007-07-02,2026-05-07
399914.SZ,沪深300金融,沪深300金融地产指数,SZSE,中证指数有限公司,,主题指数,2004-12-31,2007-07-02,2026-05-07
399928.SZ,800能源,中证能源指数,SZSE,中证指数有限公司,,一级行业指数,2004-12-31,2009-07-03,2026-05-07
399932.SZ,800消费,中证主要消费指数,SZSE,中证指数有限公司,,一级行业指数,2004-12-31,2009-07-03,2026-05-07
399933.SZ,800医卫,中证医药卫生指数,SZSE,中证指数有限公司,,一级行业指数,2004-12-31,2009-07-03,2026-05-07
399934.SZ,800金地,中证金融地产指数,SZSE,中证指数有限公司,,主题指数,2004-12-31,2009-07-03,2026-05-07
399935.SZ,800信息,中证信息技术指数,SZSE,中证指数有限公司,,一级行业指数,2004-12-31,2009-07-03,2026-05-07
399959.SZ,军工指数,中证中航军工主题指数,SZSE,中证指数有限公司,,主题指数,2011-06-30,2011-08-30,2026-05-07
399965.SZ,800地产,中证800地产指数,SZSE,中证指数有限公司,,一级行业指数,2004-12-31,2012-12-21,2026-05-07
399966.SZ,中证800证保,中证800证券保险指数,SZSE,中证指数有限公司,,主题指数,2004-12-31,2012-12-21,2026-05-07
399967.SZ,中证军工,中证军工指数,SZSE,中证指数有限公司,,主题指数,2004-12-31,2013-12-26,2026-05-07
399970.CSI,中证移动互联(CSI),中证移动互联网指数,CSI,中证指数有限公司,,主题指数,2012-06-29,2014-05-05,2026-05-07
399970.SZ,中证移动互联,中证移动互联网指数,SZSE,中证指数有限公司,,主题指数,2012-06-29,2014-05-05,2026-05-07
399971.CSI,中证传媒(CSI),中证传媒指数,CSI,中证指数有限公司,,主题指数,2010-12-31,2014-04-15,2026-05-07
399971.SZ,中证传媒,中证传媒指数,SZSE,中证指数有限公司,,主题指数,2010-12-31,2014-04-15,2026-05-07
399972.SZ,300深市,沪深300深市指数,SZSE,中证指数有限公司,,主题指数,2004-12-31,2012-06-21,2026-05-07
399973.CSI,中证国防(CSI),中证国防指数,CSI,中证指数有限公司,,主题指数,2011-06-30,2014-04-15,2026-05-07
399973.SZ,中证国防,中证国防指数,SZSE,中证指数有限公司,,主题指数,2011-06-30,2014-04-15,2026-05-07
399974.SZ,国企改革,中证国有企业改革指数,SZSE,中证指数有限公司,,主题指数,2014-03-31,2014-08-07,2026-05-07
399975.CSI,证券公司(CSI),中证全指证券公司指数,CSI,中证指数有限公司,,四级行业指数,2007-06-29,2013-07-15,2026-05-07
399975.SZ,证券公司,中证全指证券公司指数,SZSE,中证指数有限公司,,四级行业指数,2007-06-29,2013-07-15,2026-05-07
399976.CSI,CS新能车(CSI),中证新能源汽车指数,CSI,中证指数有限公司,,主题指数,2011-12-31,2014-11-28,2026-05-07
399976.SZ,CS新能车,中证新能源汽车指数,SZSE,中证指数有限公司,,主题指数,2011-12-31,2014-11-28,2026-05-07
399982.SZ,500等权,中证500等权重指数,SZSE,中证指数有限公司,,策略指数,2004-12-31,2011-06-13,2026-05-07
399983.CSI,地产等权(CSI),沪深300地产等权重指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2013-11-22,2026-05-07
399983.SZ,地产等权,沪深300地产等权重指数,SZSE,中证指数有限公司,,策略指数,2004-12-31,2013-11-22,2026-05-07
399986.CSI,中证银行(CSI),中证银行指数,CSI,中证指数有限公司,,二级行业指数,2004-12-31,2013-07-15,2026-05-07
399986.SZ,中证银行,中证银行指数,SZSE,中证指数有限公司,,二级行业指数,2004-12-31,2013-07-15,2026-05-07
399987.CSI,中证酒(CSI),中证酒指数,CSI,中证指数有限公司,,主题指数,2008-12-31,2014-12-10,2026-05-07
399987.SZ,中证酒,中证酒指数,SZSE,中证指数有限公司,,主题指数,2008-12-31,2014-12-10,2026-05-07
399989.CSI,中证医疗(CSI),中证医疗指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2014-10-31,2026-05-07
399989.SZ,中证医疗,中证医疗指数,SZSE,中证指数有限公司,,主题指数,2004-12-31,2014-10-31,2026-05-07
399990.SZ,煤炭等权,中证煤炭等权指数,SZSE,中证指数有限公司,,策略指数,2008-12-31,2015-01-21,2026-05-07
399991.SZ,一带一路,中证一带一路主题指数,SZSE,中证指数有限公司,,主题指数,2012-12-31,2015-02-16,2026-05-07
399992.SZ,CSWD并购,中证万得并购重组指数,SZSE,中证指数有限公司,,主题指数,2011-12-30,2015-05-08,2026-05-07
399993.SZ,CSWD生科,中证万得生物科技指数,SZSE,中证指数有限公司,,主题指数,2009-12-31,2015-05-08,2026-05-07
399994.SZ,信息安全,中证信息安全主题指数,SZSE,中证指数有限公司,,主题指数,2010-12-31,2015-03-12,2026-05-07
399995.SZ,基建工程,中证基建工程指数,SZSE,中证指数有限公司,,行业指数,2004-12-31,2015-03-12,2026-05-07
399996.SZ,中证智能家居,中证智能家居指数,SZSE,中证指数有限公司,,主题指数,2012-06-29,2014-09-17,2026-05-07
399997.SZ,中证白酒,中证白酒指数,SZSE,中证指数有限公司,,主题指数,2008-12-31,2015-01-21,2026-05-07
399998.SZ,中证煤炭,中证煤炭指数,SZSE,中证指数有限公司,,三级行业指数,2008-12-31,2015-02-13,2026-05-07
470006.CNI,创业板R(港币)(CNH),创业板全收益指数(港币)(CNH),CNI,深圳证券交易所,,规模指数,2010-05-31,2021-04-26,2026-05-07
470007.CNI,创业板R(美元)(CNH),创业板全收益指数(美元)(CNH),CNI,深圳证券交易所,,规模指数,2010-05-31,2021-04-26,2026-05-07
470026.CNI,深指ESGR,深证成指ESG基准全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2022-07-25,2026-05-07
470027.CNI,100ESGR,深证100ESG基准全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2022-07-25,2026-05-07
470028.CNI,创指ESGR,创业板指ESG基准全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2022-07-25,2026-05-07
470029.CNI,深指ESG领先R,深证成指ESG领先全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2022-07-25,2026-05-07
470030.CNI,100ESG领先R,深证100ESG领先全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2022-07-25,2026-05-07
470031.CNI,创指ESG领先R,创业板指ESG领先全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2022-07-25,2026-05-07
470032.CNI,深指ESG增强R,深证成指ESG增强全收益指数,CNI,深圳证券交易所,,策略指数,2018-06-29,2022-09-29,2026-05-07
470033.CNI,100ESG增强R,深证100ESG增强全收益指数,CNI,深圳证券交易所,,策略指数,2018-06-29,2022-09-29,2026-05-07
470034.CNI,创指ESG增强R,创业板指ESG增强全收益指数,CNI,深圳证券交易所,,策略指数,2018-06-29,2022-09-29,2026-05-07
470035.CNI,深证光伏R,深证光伏全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-09-29,2026-05-07
470036.CNI,深证储能R,深证储能全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-09-29,2026-05-07
470037.CNI,深证高装R,深证高端装备制造全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-09-29,2026-05-07
470038.CNI,生物经济R,深证生物经济全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-09-29,2026-05-07
470039.CNI,创新材料R,创业板新材料全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-11-30,2026-05-07
470040.CNI,创业高装R,创业板高端装备制造全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-11-30,2026-05-07
470041.CNI,创新消费R,创业板新消费全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-11-30,2026-05-07
470042.CNI,新材料50R,深证新材料50全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-11-30,2026-05-07
470043.CNI,新能装备R,深证新能源装备全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2022-11-30,2026-05-07
470046.CNI,深证XRR,深证扩展现实主题全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,2023-03-14,2026-05-07
470047.CNI,数字文化R,深证数字文化主题全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,2023-03-14,2026-05-07
470048.CNI,新型显示R,深证新型显示技术主题全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,2023-03-14,2026-05-07
470049.CNI,深证数字交通R,深证数字交通主题全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2023-04-12,2026-05-07
470050.CNI,深证卫星导航R,深证卫星导航全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2023-04-12,2026-05-07
470052.CNI,深证数字安全R,深证数字安全主题全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2023-04-12,2026-05-07
470053.CNI,深证数据要素R,深证数据要素主题全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2023-04-12,2026-05-07
470054.CNI,深证智能电网R,深证智能电网全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2023-08-30,2026-05-07
470055.CNI,深证国企ESGR,深证国企ESG全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2023-12-22,2026-05-07
470056.CNI,深证民企ESGR,深证民企ESG全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2023-12-22,2026-05-07
470057.CNI,深证民企50R,深证民企50全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2023-12-12,2026-05-07
470058.CNI,深证民企治理R,深证民企治理全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2023-12-12,2026-05-07
470059.CNI,深证民企科技R,深证民企科技创新全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2023-12-12,2026-05-07
470060.CNI,深证ESG成长R,深证ESG成长全收益指数,CNI,深圳证券交易所,,策略指数,2018-06-29,2023-12-22,2026-05-07
470061.CNI,深证ESG价值R,深证ESG价值全收益指数,CNI,深圳证券交易所,,策略指数,2018-06-29,2023-12-22,2026-05-07
470062.CNI,深红利300R,深证红利300全收益指数,CNI,深圳证券交易所,,策略指数,2008-12-31,2023-11-28,2026-05-07
470063.CNI,深证回购R,深证回购全收益指数,CNI,深圳证券交易所,,策略指数,2018-12-28,2023-11-28,2026-05-07
470064.CNI,深证国企股东回报R,深证国企股东回报全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2024-01-26,2026-05-07
470065.CNI,深证优质信披R,深证优质信披全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2024-01-26,2026-05-07
470066.CNI,深证氢能R,深证氢能全收益指数,CNI,深圳证券交易所,,主题指数,2018-12-28,2024-08-15,2026-05-07
470067.CNI,深证专利R,深证专利全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2016-05-23,2026-05-07
470068.CNI,创业专利R,创业板专利全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2016-05-23,2026-05-07
470069.CNI,深证绿色制造R,深证绿色制造全收益指数,CNI,深圳证券交易所,,主题指数,2017-12-29,2024-06-28,2026-05-07
470071.CNI,深证民企成长R,深证民企成长全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2024-06-21,2026-05-07
470072.CNI,深证民企价值R,深证民企价值全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2024-06-21,2026-05-07
470073.CNI,深证绿色农牧R,深证绿色农牧全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2024-08-15,2026-05-07
470074.CNI,深证智能穿戴R,深证智能穿戴主题全收益指数,CNI,深圳证券交易所,,主题指数,2018-12-28,2024-07-11,2026-05-07
470075.CNI,深证AIGCR,深证AIGC主题全收益指数,CNI,深圳证券交易所,,主题指数,2014-12-31,2024-07-11,2026-05-07
470076.CNI,深证绿色化工R,深证绿色化工全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2024-06-28,2026-05-07
470077.CNI,深证绿色建材R,深证绿色建材全收益指数,CNI,深圳证券交易所,,主题指数,2018-06-29,2024-06-28,2026-05-07
470080.CNI,科技50R,深证科技50全收益指数,CNI,深圳证券交易所,,主题指数,2013-12-31,2024-12-24,2026-05-07
471001.CNI,深成地产R,深成房地产行业指数 R,CNI,深圳证券交易所,,行业指数,2010-06-30,2019-07-23,2026-05-07
471002.CNI,中小地产R,中小创新房地产行业指数 R,CNI,深圳证券交易所,,行业指数,2011-12-30,2019-07-23,2026-05-07
471004.CNI,创业板战略科技R,创业板战略科技全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2023-08-28,2026-05-07
480001.CNI,湾创100R,粤港澳大湾区创新100收益指数,CNI,深圳证券交易所,,规模指数,2017-06-30,2019-04-09,2026-05-07
480002.CNI,湾创100R(港币),粤港澳大湾区创新100收益指数(港币),CNI,深圳证券交易所,,规模指数,2017-06-30,2019-04-09,2026-05-07
480003.CNI,湾区综指R,粤港澳大湾区综合收益指数,CNI,深圳证券交易所,,综合指数,2012-12-31,2019-04-09,2026-05-07
480004.CNI,湾区综指R(港币),粤港澳大湾区综合收益指数(港币),CNI,深圳证券交易所,,综合指数,2012-12-31,2019-04-09,2026-05-07
480007.CNI,湾区新兴R,粤港澳大湾区战略新兴产业全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,2020-05-12,2026-05-07
